Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Chicken Curry Law,7189494,2019,Drama,NA,NA,Hindi,Natalia Janoszek,Ashutosh Rana,Makrand Deshpande,Rahim Sayyed,NA,NA,"Maya a foreigner who comes to India for her career gets kidnapped and raped by two politically influential men Makiya and Nana. She is left on the streets of Mumbai half naked by them. She is helped by Satya Deshmukh, a local social activist. Satya Deshmukh helps Maya find Sitapati Shukla who fights her case in the court against the political goons. But in every step, Maya is proven wrong and her behaviour is blamed for being raped. With all the drama unfolding, Sitapati tries to find the proof against Makiya and Nana. With an interesting and unexpected climax, will Maya get justice? Ashutosh Rana, Nivedita Bhattacharya, Makarand Deshpande, Zakir Hussain, Aman Verma, and Polish actress, Nataliya Janoszek star in this tale to shatter stereotypical assumptions faced by foreign women in India and upholds our cultural tradition of Atithi Devo Bhava.",5.5,32,https://www.imdb.com/title/tt7189494/
Sunehra Sansar,276542,1975,Drama,Family,NA,Hindi,Rajendra Kumar,Mala Sinha,Hema Malini,NA,NA,NA,"Shankarlal's dying wife asks his younger brother, Chandrashekhar, to marry an orphan named Laxmi, to which Chandrashekhar reluctantly agrees. They do get married, and soon have three children, a girl and two boys. Chandrashekhar's elder brother, Madhu, triumphantly returns home as the local District Collector, & marries wealthy Chamanlal's daughter, Shobha, while Ravi is romancing his beautiful neighbor, Neelu. Things look pretty good for this family, when the mill where Chandrashekhar is employed with goes on strike. The mill-owner sells the mill to Rani Padmavati, who first of all wants Chandrashekhar to be fired before she can even consider the workers' demands. The workers go on an indefinite hunger strike until Chandrashekhar decides to quit his job and re-locates to the city to look for work. In the meantime, misunderstandings crop up between Shobha and the rest of the family, and she and Madhu leave the house to live with Chamanlal. Chandrashekhar is unable to find any employment as Rani Padmavati refuses to give him a reference and on the contrary uses her influence to ensure that he never gets employed. Crestfallen and defeated, Chandrashekhar returns home to find out that the Rani had colluded with the local money-lenders and has taken over their land and property. Then the police arrest Chandrashekhar on the complaint filed by the Rani on the charge of stealing from his former employer. On the verge of losing her ill son, Laxmi, now penniless, must now find out why Rani Padmavati has taken it upon herself to ruin this family,",5.4,26,https://www.imdb.com/title/tt0276542/
Jaanoo,359492,1985,Drama,Family,Romance,Hindi,Jackie Shroff,Kushboo,Rati Agnihotri,Yunus Abu Pathan,NA,NA,NA,5.3,26,https://www.imdb.com/title/tt0359492/
Mera Karam Mera Dharam,215987,1987,Drama,NA,NA,Hindi,Dharmendra,Moushumi Chatterjee,Johnny Walker,NA,NA,NA,"Ajay Shankar Sharma and his mom, Shivani, live a poor lifestyle until one day when Shankar's maternal uncle, Deviprasad, comes to visit them and bequeaths a a large estate and wealth for their well-being, on the condition that they improve their home-town Sundergarh, the responsibility of which lies on Deviprasad's son, Sarjuprasad. Ajay and his mom agree to do so. Shortly thereafter his mom and Deviprasad pass away. Ajay manages the Bombay-based business, and frequently sends large sums of money to Sarjuprasad for the development of roads, and a new school building. He then receives a number of anonymous letters informing him that Sarjuprasad has not been putting the money to good use. Ajay decides to pay Sundergarh a visit, and is shocked to find that the money has been misappropriated. He decides to work with the villages to build a new school building. This does not auger well with Sarjuprasad, who vilifies Ajay's name, making him look like a big city Casanova. Matters do not improve when Ajay is caught red-handed with a local village belle named Mala, and it is no secret that Ajay has a girlfriend by the name of Neela. Under the circumstances, the villagers believe that Ajay is here merely to molest village belles, and refuse to have to do anything with him. What will make the villagers see the light? Where has Sarjuprasad been spending all the money?",5.5,29,https://www.imdb.com/title/tt0215987/
Chowkidar,429776,1974,Drama,NA,NA,Hindi,Sanjeev Kumar,Yogeeta Bali,Vinod Khanna,NA,NA,NA,"Chowkidar in English is ""watchman"" or in looser terms, custodian of village security.......... Rural India in the 'seventies still had a dynamic that traces its roots to hereditary large land ownership called Jagir; and the master of the Jagir is called Jagirdar...... Typically the Jagirdar had wealth, guns and thugs to enforce his will on the people of the village...... Typically the Jagirdar owned everything that he casts his eyes on, including nubile women of the village..... His silky partner in crime is usually the money-lender who smoothly extracts property, jewellery and other assets from the simple farmers, or for that matter share-croppers, when their crops fail, or some other event upsets their precarious financial condition................ This is a story of feudalism in it's raw state. Since this film is a product of the seventies, horse drawn carts (tonga) and a certain simplicity of the village folk is exploited by the Jagirdar and his cohorts..... In comes the only son of the money-lender, a doctor (Sanjeev Kumar)who initially obtains goodwill by curing people, and providing financial assistance for recovery....... But then the long arm of the Jagirdar, his ability to incite the villagers develops the plot of the movie....... With his thugs,he is able to frame the Chowkidar, the doctor and threaten the well being of two women......... The Jagirdar has to deal with the sins of his father, and will he be able to be a man, acknowledge the crime of his father is the story that is pretty much worth a watch.",5.3,26,https://www.imdb.com/title/tt0429776/
Chakkar Pe Chakkar,357533,1977,Action,Comedy,Crime,Hindi,Shashi Kapoor,Rekha,Pran,NA,NA,NA,"Bollywood Producer, Mani Babu, films a movie starring popular actor, Ravi Kumar, in order to expose Swami Hari Om. When a shot calls for Ravi to kill a child, he refuses, both argue, and subsequently Babu's wife finds her husband knifed to death with Ravi holding the weapon. Before the arrival of the police, Ravi flees but is captured by Daku Sher Singh's men, but is later released and befriended as they turn out to be his fans. Ravi's death is arranged, and the entire gang dons various guises in order to try and locate the real killer(s). Things get complicated after Swami Hari Om finds out Ravi is alive; abducts Ravi's mom and sweetheart, Sheila. The question remains what will Ravi do under these circumstances?",5.6,35,https://www.imdb.com/title/tt0357533/
Aaj Ke Angaarey,363407,1988,Action,Drama,NA,Hindi,Hemant Birje,Archana Puran Singh,Om Shivpuri,NA,NA,NA,"Priya is a school-teacher in Love Dale High School, and has approximately 11 children in her classroom. One day they decide to participate in a inter-school competition and travel out of town. Their bus is stopped by a group of masked men, and all of them are taken captive, held for ransom in an isolated location. Priya and the children manage to escape, but are caught and imprisoned in an underground cave. Through a snake-hole they manage to escape, this time aided by one of the masked men, and find shelter with a kind-hearted Forest Officer Ranjit Singh and his wife Jaswanti. The masked bandits follow them, locate them, kill the masked man, Jaswanti and Ranjit Singh, finally managing to entrap them. Looks like all ways of escape are closed to Priya and her school-children, and they may be taken, held hostage until the bandits receive their ransom, and thereafter possibly get killed.",5,28,https://www.imdb.com/title/tt0363407/
Mahaveera,366739,1988,Action,NA,NA,Hindi,Krishna A.R.,Salma Agha,Raj Babbar,NA,NA,NA,"Dharam Kissan is a poor farmer, who lives in rural India with his family consisting of his pregnant wife, a son, Deepak alias Deepu. The lecherous and cunning Thakur Amrit Singh would like to take over Dharam's cultivated plot of land but he refuses to give up this land and is knifed to death by the Thakur with his wife giving birth to a daughter, Dolly in the process. Due to the poverty of the family both brother and sister are unable to afford an education so Dolly decides to take up employment as a maid in Thakur Sher Singh mansion in order to send Deepu abroad to take police training. In the mean-while Sher Singh attempts to sexually molest Dolly but her luck hold out and she run off with a bandit, Delar Singh only to become an outlaw - not only to evade her poverty but to avenge the austerities mediate out to her and her family. When Deepu return as a police officer his first assignment is to arrest his sister much to his shock as he had never associate his sister of having any connection with unlawful activities.",4.8,34,https://www.imdb.com/title/tt0366739/
Mahaguru,363787,1985,Action,Comedy,Crime,Hindi,Gulshan Grover,Shafi Inamdar,Jeetendra,NA,NA,NA,"Naag Raj Darbari and his associate Shyam Kumar Talwari rule over a small community in India with an iron hand. When former military officer, Subhash, comes home to his mother and sister, he is appalled at the conditions that the community is living in, and decides to do everything possible to improve their lot. This gets him in the bad books of Darbari and Talwari, who recruit a hit-man named Mahaguru to deal with Subhash. Mahaguru confronts Subhash, and severely beats him up, resulting in Subhash being crippled for life. Shortly thereafter, Mahaguru rescues Subhash's sister from some men who were molesting her. Village belle Basanti, a close friend of Subhash, decides to have a go at turning Mahaguru around. She starts a friendship with him, finds out his name is really Vijay, and he does respond positively and becomes attracted to her. This leaves Subhash free to assist the community, thus angering Darbari and Talwari all the more. They abduct Subhash and hold him prisoner, and then instruct Mahaguru to do away with him. Will Basanti's influence change Mahaguru? Or will he just act for anyone who gives him money?",5,27,https://www.imdb.com/title/tt0363787/
Haisiyat,262458,1984,Action,Drama,Romance,Hindi,Jeetendra,Jaya Prada,Pran,NA,NA,NA,"Ram is a sincere and hardworking young man in a mill located in Bombay, India. He is the mill's union leader as well, and attempts to get a good deal for all the workers from the mill management, and succeeds. In this process, he meets the mill's new owner, Sita, and both fall in love with each other, and eventually get married. Soon there are conflicts between the management and the workers, and Ram must decide if his duty is first to his ""management"" wife or to his union and the workers.",4.8,34,https://www.imdb.com/title/tt0262458/
